Ticket #,Customer Complaint,Date,Date_month_year,Time,Received Via,City,State,Zip code,Status,Filing on Behalf of Someone
363743,Internet speed,25-06-15,25-Jun-15,12:45:43 AM,Customer Care Call,San Francisco,California,94114,Open,No
368787,Awful Internet,26-06-15,26-Jun-15,4:24:07 PM,Customer Care Call,San Francisco,California,94110,Pending,No
375439,Being charged incorrect price,30-06-15,30-Jun-15,4:31:30 PM,Internet,San Francisco,California,94158,Solved,No
220289,False billing,04-06-15,04-Jun-15,5:46:04 PM,Customer Care Call,San Jose,California,95131,Closed,Yes
226118,Postal Mail Ticket - #0057,04-09-15,04-Sep-15,11:47:10 AM,Customer Care Call,San Jose,California,95131,Closed,Yes
241909,Comcast Xfinity Charges Consumer for Troubleshooting/Fixing its Own Problems,17-04-15,17-Apr-15,3:58:33 PM,Internet,San Jose,California,95120,Closed,No
224872,recent hacking of email account,04-08-15,04-Aug-15,5:02:42 PM,Customer Care Call,San Jose,California,95125,Closed,No
231549,Comcast Billing,13-04-15,13-Apr-15,3:13:19 AM,Customer Care Call,San Jose,California,95112,Closed,No
255243,Internet service termination,24-04-15,24-Apr-15,1:22:00 PM,Customer Care Call,San Jose,California,95148,Closed,No
270077,Unnecessary charge by Comcast for technician visit,05-02-15,05-Feb-15,2:21:09 PM,Customer Care Call,San Jose,California,95113,Closed,No
282772,"RACIST CUSTOMER SERVICE FROM MANAGER SONIA AND EMPLOYEE ADRIANA COMCAST LOCATION ""999 Edgewater Blvd, Foster City, CA 94404""",05-10-15,05-Oct-15,11:05:18 PM,Internet,San Jose,California,95123,Solved,No
318183,Fraudulent use of credit card and credit card information,06-02-15,06-Feb-15,6:29:07 AM,Customer Care Call,San Jose,California,95134,Closed,No
325969,Reporting Comcast's Various Problems,06-05-15,06-May-15,5:02:43 PM,Customer Care Call,San Jose,California,95134,Closed,No
349454,Comcast Billing Complaint,18-06-15,18-Jun-15,3:22:54 PM,Customer Care Call,San Jose,California,95129,Open,Yes
348118,Postal Mail Ticket #2334,18-06-15,18-Jun-15,10:15:18 AM,Customer Care Call,San Jose,California,95129,Open,Yes
358465,Double billing,23-06-15,23-Jun-15,1:52:47 PM,Customer Care Call,San Jose,California,95136,Solved,No
359252,Refund issues,23-06-15,23-Jun-15,4:29:21 PM,Customer Care Call,San Jose,California,95132,Solved,No
360274,Price Increase,23-06-15,23-Jun-15,9:58:56 PM,Customer Care Call,San Jose,California,95112,Open,No
359652,Comcast Unfair Product Bundling,23-06-15,23-Jun-15,6:08:45 PM,Internet,San Jose,California,95126,Solved,No
359923,Comcast not refunding deposit for cancelled Internet,23-06-15,23-Jun-15,7:35:09 PM,Customer Care Call,San Jose,California,95135,Solved,No
360797,Comcast artificially inflating prices of Internet only services,24-06-15,24-Jun-15,3:15:47 AM,Customer Care Call,San Jose,California,95126,Open,No
360606,Extremely slow internet and no aid from Comcast,24-06-15,24-Jun-15,12:11:41 AM,Customer Care Call,San Jose,California,95120,Solved,Yes
363769,Throttling/drastic reduction of speeds,25-06-15,25-Jun-15,2:04:32 AM,Internet,San Jose,California,95121,Solved,Yes
275947,Comcast FRAUD,05-06-15,05-Jun-15,1:04:24 PM,Customer Care Call,San Leandro,California,94579,Closed,No
360756,Comcast forces rep visit then goes back on their promise,24-06-15,24-Jun-15,2:23:10 AM,Customer Care Call,San Leandro,California,94578,Solved,No
236729,COMCAST DENIES PROVIDING OFFERED SERVICE,15-04-15,15-Apr-15,11:38:40 AM,Customer Care Call,San Mateo,California,94404,Closed,No
338467,Cable internet unavailable,06-12-15,06-Dec-15,9:18:18 PM,Internet,San Mateo,California,94402,Closed,No
360209,unfair pricing and raising of pricing and charging without permission,23-06-15,23-Jun-15,9:31:05 PM,Customer Care Call,San Mateo,California,94403,Solved,No
369601,Concern about Comcast Internet Modem Billing Practices,27-06-15,27-Jun-15,2:40:23 AM,Customer Care Call,San Mateo,California,94401,Solved,No
370302,Unfair fees?,27-06-15,27-Jun-15,5:33:51 PM,Customer Care Call,San Mateo,California,94403,Solved,No
364260,Slow Internet speed,25-06-15,25-Jun-15,11:20:19 AM,Customer Care Call,San Rafael,California,94901,Open,No
370299,Comcast changes bill prices without my consent,27-06-15,27-Jun-15,5:33:17 PM,Internet,San Rafael,California,94903,Open,No
258662,false claims of internet speed tier,27-04-15,27-Apr-15,11:58:32 AM,Internet,San Ramon,California,94582,Closed,No
329234,"Poor Interent Connection-equipment failure, slow speed",06-08-15,06-Aug-15,6:14:04 PM,Internet,San Ramon,California,94583,Closed,No
334953,Comcast False & Misleading sale practice,06-11-15,06-Nov-15,2:13:07 PM,Internet,San Ramon,California,94582,Solved,No
345891,misleading sales practice and advertising,17-06-15,17-Jun-15,2:17:34 PM,Internet,San Ramon,California,94582,Closed,No
362791,"Comcast sold me a ""package"" knowing it wouldn't work for me, and proceeded to charge me more and attempt to tack on fees for their mistake",24-06-15,24-Jun-15,4:49:19 PM,Customer Care Call,San Ramon,California,94582,Open,No
360597,Comcast bill way too high for such slow speeds,24-06-15,24-Jun-15,12:09:01 AM,Customer Care Call,Sandy,Utah,84094,Open,No
240275,Comcast blocking HBO GO access on Playstation 4,16-04-15,16-Apr-15,6:13:05 PM,Customer Care Call,Sandy Springs,Georgia,30350,Closed,No
298256,"Comcast Xfinity Data Cap in Atlanta, GA",19-05-15,19-May-15,9:25:48 PM,Customer Care Call,Sandy Springs,Georgia,30342,Solved,No
363682,Comcast Data Caps,24-06-15,24-Jun-15,11:34:14 PM,Internet,Sandy Springs,Georgia,30328,Pending,No
367260,Comcast ignores my requests to cancel a service and instead added product to my bill and increased the monthly cost.,25-06-15,25-Jun-15,11:12:23 PM,Internet,Sandy Springs,Georgia,31150,Open,No
220760,Being Charged for High Speed Internet and Services are not Rendered,04-06-15,04-Jun-15,9:59:05 PM,Internet,Sanger,California,93657,Closed,No
342274,Internet unreliable,15-06-15,15-Jun-15,8:12:55 PM,Internet,Sanger,California,93657,Open,No
359280,Price of Internet service,23-06-15,23-Jun-15,4:36:53 PM,Customer Care Call,Santa Clara,California,95051,Open,No
359993,closed account,23-06-15,23-Jun-15,8:00:05 PM,Internet,Santa Clara,California,95051,Solved,No
360705,Comcast inflated internet pricing,24-06-15,24-Jun-15,1:23:10 AM,Internet,Santa Clara,California,95054,Open,No
360684,Expensive Internet Service for average speed,24-06-15,24-Jun-15,1:05:25 AM,Internet,Santa Clara,California,95051,Open,No
374393,Comcast pricing practices,30-06-15,30-Jun-15,11:54:33 AM,Customer Care Call,Santa Clara,California,95054,Open,No
360315,Pricing and lies,23-06-15,23-Jun-15,10:15:10 PM,Customer Care Call,Santa Cruz,California,95060,Solved,No
360375,Charge for service they won't deliver,23-06-15,23-Jun-15,10:36:45 PM,Customer Care Call,Santa Cruz,California,95065,Open,No
361828,"Comcast throttles Santa Cruz CA to 30Mbits, claims we get 50Mbits",24-06-15,24-Jun-15,1:05:46 PM,Internet,Santa Cruz,California,95062,Solved,No
362758,"Comcast Misrepresenting Speeds in Santa Cruz, CA",24-06-15,24-Jun-15,4:43:36 PM,Customer Care Call,Santa Cruz,California,95062,Solved,No
363269,Comcast wrong advertised speeds,24-06-15,24-Jun-15,7:26:03 PM,Customer Care Call,Santa Cruz,California,95060,Open,No
366448,Misrepresented Internet Speed,25-06-15,25-Jun-15,5:08:03 PM,Customer Care Call,Santa Cruz,California,95060,Solved,No
373541,Being charged for internet speeds that equipment can not deliver,29-06-15,29-Jun-15,7:31:48 PM,Customer Care Call,Santa Cruz,California,95060,Open,No
215057,Huge number of lies from Comcast,04-02-15,04-Feb-15,5:35:48 PM,Customer Care Call,Santa Fe,New Mexico,87507,Closed,No
329212,Comcast Internet and TV,06-08-15,06-Aug-15,6:03:14 PM,Customer Care Call,Santa Fe,New Mexico,87507,Solved,No
343521,Poor internet reception,16-06-15,16-Jun-15,2:34:55 PM,Customer Care Call,Santa Fe,New Mexico,87501,Open,No
360587,Overcharging and shitty service,24-06-15,24-Jun-15,12:06:22 AM,Internet,Santa Fe,New Mexico,87505,Solved,No
373570,Comcast bait and switch,29-06-15,29-Jun-15,7:47:55 PM,Internet,Santa Fe,New Mexico,87505,Solved,No
331416,Comcast Issues,06-09-15,06-Sep-15,7:00:18 PM,Internet,Santa Fe,Texas,77510,Closed,No
373855,Throttled connection at peak time,30-06-15,30-Jun-15,12:00:57 AM,Customer Care Call,Santa Maria,California,93458,Pending,No
349270,Comcast,18-06-15,18-Jun-15,2:54:44 PM,Internet,Santa Rosa,California,95403,Solved,No
359612,Price manipulation,23-06-15,23-Jun-15,5:58:13 PM,Customer Care Call,Santa Rosa,California,95407,Solved,No
361718,charges for internet service are bogus,24-06-15,24-Jun-15,12:39:35 PM,Customer Care Call,Sarasota,Florida,34237,Solved,No
316973,EXTREMELY slow Comcast Internet Connection...Have tried to have fixed but no one comes,06-01-15,06-Jan-15,2:34:34 PM,Internet,Sarasota,Florida,34232,Closed,No
213120,Data Overages,04-01-15,04-Jan-15,8:05:57 PM,Internet,Savannah,Georgia,31406,Closed,No
215649,Internet service disconnected accidentally by Comcast personnel. Poor service.,04-03-15,04-Mar-15,12:04:28 AM,Internet,Savannah,Georgia,31405,Closed,No
230442,Intenet Advertised rate versus customer service phone quote with Comcast XFINITY,04-11-15,04-Nov-15,12:42:17 PM,Internet,Savannah,Georgia,31419,Closed,No
257104,Comcast,25-04-15,25-Apr-15,4:01:38 PM,Customer Care Call,Savannah,Georgia,31406,Closed,No
306396,Customer Service & Billing,26-05-15,26-May-15,8:47:55 AM,Internet,Savannah,Georgia,31410,Solved,No
308746,Service issues,27-05-15,27-May-15,9:16:59 AM,Internet,Savannah,Georgia,31419,Open,No
336532,Billing & Customer Service Issues,06-12-15,06-Dec-15,11:17:31 AM,Internet,Savannah,Georgia,31406,Solved,No
359832,Outrageous billing costs and Data caps,23-06-15,23-Jun-15,7:09:44 PM,Internet,Savannah,Georgia,31401,Pending,No
365373,Falsifying Plan Rates and Charges,25-06-15,25-Jun-15,2:13:31 PM,Internet,Savannah,Georgia,31401,Open,No
369310,comcast data cap,26-06-15,26-Jun-15,8:10:39 PM,Internet,Savannah,Georgia,31419,Solved,No
371792,Bait and switch service,29-06-15,29-Jun-15,11:13:48 AM,Customer Care Call,Savannah,Georgia,31401,Pending,No
373607,Unable to change my service,29-06-15,29-Jun-15,8:21:12 PM,Customer Care Call,Savannah,Georgia,31410,Open,No
358520,Comcast bill and service disclosure,23-06-15,23-Jun-15,2:05:40 PM,Customer Care Call,Scappoose,Oregon,97056,Solved,No
211255,Comcast harassment,04-01-15,04-Jan-15,12:18:47 AM,Customer Care Call,Schaumburg,Illinois,60193,Closed,No
284663,Complaint regarding billing practices,05-11-15,05-Nov-15,9:39:36 PM,Customer Care Call,Schaumburg,Illinois,60193,Solved,No
328348,Complaint against Comcast for provisioning of Internet Service ar Residential Address,06-08-15,06-Aug-15,1:18:19 PM,Customer Care Call,Schaumburg,Illinois,60193,Solved,No
353209,Install Gone Bad,19-06-15,19-Jun-15,9:35:48 PM,Internet,Schaumburg,Illinois,60173,Solved,No
360692,Comcast's unfair pricing,24-06-15,24-Jun-15,1:11:15 AM,Customer Care Call,Schaumburg,Illinois,60193,Solved,No
263241,needed tech suport,29-04-15,29-Apr-15,6:53:14 AM,Customer Care Call,Scituate,Massachusetts,2066,Closed,No
277390,Speed Misrepresentation,05-06-15,05-Jun-15,9:59:29 PM,Customer Care Call,Scotts Valley,California,95066,Closed,No
347759,Fraudulent advertising,18-06-15,18-Jun-15,1:32:54 AM,Internet,Scotts Valley,California,95066,Open,No
319255,Deceptive sales practices,06-02-15,06-Feb-15,4:02:04 PM,Customer Care Call,Scranton,Pennsylvania,18510,Closed,No
325642,Comcast Trespassing,06-05-15,06-May-15,3:02:15 PM,Internet,Scranton,Pennsylvania,18509,Closed,No
218949,Internet issues and Customer Service issues,04-06-15,04-Jun-15,10:32:55 AM,Customer Care Call,Seabrook,Texas,77586,Closed,No
364450,Complaints against Comcat,25-06-15,25-Jun-15,12:07:17 PM,Internet,Seaford,Delaware,19973,Solved,No
233754,charge for equipment from comcast i was not made aware when i ordered it,14-04-15,14-Apr-15,2:06:21 AM,Internet,Seatac,Washington,98168,Closed,No
320969,XFINITY is charging me more money for my account than what it should be,06-03-15,06-Mar-15,1:17:41 PM,Internet,Seatac,Washington,98188,Solved,No
359028,Comcast,23-06-15,23-Jun-15,3:40:51 PM,Internet,Seattle,North Carolina,98144,Solved,No
231061,Failure of service from Comcast,04-12-15,04-Dec-15,5:51:48 AM,Customer Care Call,Seattle,Washington,98136,Closed,No
231062,Failure of service from Comcast,04-12-15,04-Dec-15,5:51:50 AM,Internet,Seattle,Washington,98136,Closed,No
238513,Comcast.,16-04-15,16-Apr-15,3:21:48 AM,Internet,Seattle,Washington,98178,Closed,No
229036,Internet speeds less than what we are paying for after canceling cable tv service,04-10-15,04-Oct-15,2:29:39 PM,Customer Care Call,Seattle,Washington,98107,Closed,No
305301,ComCast continues to bill me though I canceled months ago,24-05-15,24-May-15,1:04:12 PM,Internet,Seattle,Washington,98109,Solved,No
321676,Billing & Internet Service Issues with Comcast in Seattle WA,06-03-15,06-Mar-15,4:38:14 PM,Internet,Seattle,Washington,98117,Closed,No
326414,Comcast repeatedly failing to install Internet service,06-05-15,06-May-15,10:06:10 PM,Customer Care Call,Seattle,Washington,98112,Solved,No
344732,Slow Internet Speed,17-06-15,17-Jun-15,12:35:46 AM,Internet,Seattle,Washington,98103,Solved,No
359984,Comcast's egregious billing techniques,23-06-15,23-Jun-15,7:57:52 PM,Internet,Seattle,Washington,98125,Open,No
360176,Comcast's unfair billing practices,23-06-15,23-Jun-15,9:23:05 PM,Internet,Seattle,Washington,98106,Solved,No
360526,Slow Internet,23-06-15,23-Jun-15,11:29:52 PM,Customer Care Call,Seattle,Washington,98012,Open,No
366821,"slow routing, dropped packets",25-06-15,25-Jun-15,7:01:59 PM,Internet,Seattle,Washington,98109,Solved,Yes
372108,Comcast Re-Escalation of Case # ESL01877347 - ORR,29-06-15,29-Jun-15,12:42:54 PM,Internet,Seattle,Washington,98178,Open,No
239267,Comcast No Show's,16-04-15,16-Apr-15,1:21:43 PM,Internet,Sebring,Florida,33870,Closed,Yes
268873,Fraudulent Billing,05-01-15,05-Jan-15,2:42:34 PM,Customer Care Call,Secaucus,New Jersey,7094,Solved,No
306934,Internet Connectivity,26-05-15,26-May-15,12:09:32 PM,Internet,Secaucus,New Jersey,7094,Solved,No
260733,Data Usage Meter,28-04-15,28-Apr-15,9:35:30 AM,Customer Care Call,Senatobia,Mississippi,38668,Closed,No
316257,Comcast Data Usage Meter,06-01-15,06-Jan-15,9:44:42 AM,Customer Care Call,Senatobia,Mississippi,38668,Open,No
376228,Comcast/Xfinity Internet Data Cap,30-06-15,30-Jun-15,10:06:30 PM,Internet,Senoia,Georgia,30276,Pending,No
371378,"threat of shutting off service of phone,internet and TV",28-06-15,28-Jun-15,11:02:02 PM,Internet,Sharon,Connecticut,6069,Pending,No
256671,Comcast Data usage plan limit,25-04-15,25-Apr-15,9:35:16 AM,Customer Care Call,Sharpsburg,Georgia,30277,Closed,No
219826,BAD SERVICE/ PLEASE HELP,04-06-15,04-Jun-15,3:21:56 PM,Customer Care Call,Shelby Township,Michigan,48317,Closed,No
362231,Improper modems,24-06-15,24-Jun-15,2:45:12 PM,Internet,Shelby Township,Michigan,48317,Solved,No
338800,Comcast blocking HBO GO on Playstation,13-06-15,13-Jun-15,10:15:06 AM,Internet,Shelbyville,Indiana,46176,Solved,No
215141,Comcast run around,04-02-15,04-Feb-15,6:13:28 PM,Internet,Sheridan,Colorado,80110,Closed,No
218168,Multiple Unauthorized and Unwarranted Credit Checks,04-04-15,04-Apr-15,8:10:35 PM,Customer Care Call,Shoreview,Minnesota,55126,Closed,No
235629,Comcast Cable Billing Fraud,14-04-15,14-Apr-15,6:02:57 PM,Customer Care Call,Shreveport,Louisiana,71106,Closed,No
246762,Comcast billing past disconnection time,21-04-15,21-Apr-15,11:24:34 AM,Internet,Shreveport,Louisiana,71118,Closed,Yes
306916,Comcast will not allow me to cancel my internet service.,26-05-15,26-May-15,11:58:57 AM,Internet,Shreveport,Louisiana,71106,Solved,Yes
345470,DSL,17-06-15,17-Jun-15,12:42:56 PM,Customer Care Call,Shreveport,Louisiana,71105,Closed,No
361703,Contract,24-06-15,24-Jun-15,12:36:04 PM,Customer Care Call,Shreveport,Louisiana,71115,Solved,No
267527,Comcast over charging,30-04-15,30-Apr-15,7:52:57 PM,Customer Care Call,Silver City,New Mexico,88061,Closed,No
223036,Access issues have returned,04-07-15,04-Jul-15,9:57:32 PM,Customer Care Call,Silver Spring,Maryland,20910,Closed,No
257349,Comcast Internet Service,25-04-15,25-Apr-15,8:09:47 PM,Internet,Silver Spring,Maryland,20903,Open,No
293593,email sdervice,16-05-15,16-May-15,6:05:47 PM,Customer Care Call,Sinking Spring,Pennsylvania,10608,Open,No
373797,Complaint against Comcast,29-06-15,29-Jun-15,10:37:26 PM,Internet,Skokie,Illinois,60203,Closed,No
216841,Internet Speed,04-03-15,04-Mar-15,4:04:30 PM,Internet,Slc,Utah,84124,Closed,No
370691,Comcast Internet Complaint,28-06-15,28-Jun-15,1:23:56 AM,Customer Care Call,Slc,Utah,84105,Open,No
374352,Comcast service agreement,30-06-15,30-Jun-15,11:43:16 AM,Customer Care Call,Slc,Utah,84109,Solved,No
343068,Comcast Service,16-06-15,16-Jun-15,12:02:39 PM,Internet,Smyrna,Delaware,19977,Solved,No
373980,Comcast 300GB CAP,30-06-15,30-Jun-15,8:15:55 AM,Customer Care Call,Smyrna,Georgia,30080,Pending,No
223158,Internet Essentials,04-08-15,04-Aug-15,12:26:24 AM,Internet,Smyrna,Tennessee,37167,Closed,No
360825,Cap complaints,24-06-15,24-Jun-15,4:14:57 AM,Customer Care Call,Smyrna,Tennessee,37167,Open,Yes
370900,Comcast Data Caps,28-06-15,28-Jun-15,1:11:51 PM,Internet,Smyrna,Tennessee,37167,Solved,No
315515,continue to be scared by comcast,30-05-15,30-May-15,11:58:23 PM,Internet,Snellville,Georgia,30078,Pending,No
364194,Price Plans,25-06-15,25-Jun-15,11:00:28 AM,Customer Care Call,Snellville,Georgia,30078,Solved,No
371259,Complaint against Comcast Corporation,28-06-15,28-Jun-15,8:06:28 PM,Internet,Snellville,Georgia,30039,Open,No
358524,Pricing discrimination/ monopolistic behavior in an oligopolistic market,23-06-15,23-Jun-15,2:07:44 PM,Customer Care Call,Snoqualmie,Washington,98065,Solved,No
342060,Internet much slower than advertised,15-06-15,15-Jun-15,6:16:49 PM,Internet,Somers,New York,10589,Solved,No
359191,Cheating in Bundle Service Pricing,23-06-15,23-Jun-15,4:16:44 PM,Internet,Somerset,New Jersey,8873,Open,No
367242,Deceptive Business Practices by Comcast,25-06-15,25-Jun-15,10:41:05 PM,Internet,Somerset,New Jersey,8873,Open,No
336340,comcast,06-12-15,06-Dec-15,9:47:20 AM,Internet,Somerset,Pennsylvania,15501,Closed,No
338856,Comcast Monopoly and Abuse,13-06-15,13-Jun-15,11:06:05 AM,Internet,Somerville,Massachusetts,2143,Solved,No
362997,Comcast Billing,24-06-15,24-Jun-15,5:46:53 PM,Internet,Somerville,Massachusetts,2143,Closed,No
271145,Billing,05-04-15,05-Apr-15,10:50:12 AM,Customer Care Call,Somonauk,Illinois,60552,Closed,No
266198,Comcast billing and account issues,30-04-15,30-Apr-15,12:13:25 PM,Internet,South Bend,Indiana,46615,Closed,Yes
340067,Comcast Rate,14-06-15,14-Jun-15,5:14:15 PM,Internet,South Bend,Indiana,46601,Solved,No
360268,Comcast Service and Customer Service,23-06-15,23-Jun-15,9:55:56 PM,Customer Care Call,South Bend,Indiana,46637,Solved,No
364137,Comcast data cap,25-06-15,25-Jun-15,10:34:04 AM,Internet,South Berwick,Maine,3908,Solved,No
277566,Comcast Internet Service,05-07-15,05-Jul-15,7:32:13 AM,Customer Care Call,South Hadley,Massachusetts,1075,Solved,No
325430,FCC.gov website for complaints,06-05-15,06-May-15,2:00:48 PM,Customer Care Call,South Hadley,Massachusetts,1075,Closed,No
308301,Comcast Billing Complaint,26-05-15,26-May-15,7:59:11 PM,Customer Care Call,South Haven,Michigan,49090,Open,No
254669,Denial of service,24-04-15,24-Apr-15,9:49:00 AM,Internet,South Lyon,Michigan,48178,Closed,No
258986,"Internet Help @ , South Lyon, MI 48178",27-04-15,27-Apr-15,1:28:24 PM,Customer Care Call,South Lyon,Michigan,48178,Closed,No
259001,"Internet help @ , South Lyon, MI 48178",27-04-15,27-Apr-15,1:35:11 PM,Customer Care Call,South Lyon,Michigan,48178,Closed,No
256720,very low wireless speed not working well,25-04-15,25-Apr-15,10:32:11 AM,Internet,South River,New Jersey,8882,Closed,No
309812,internet service from comcast,27-05-15,27-May-15,4:07:27 PM,Internet,Southampton,Pennsylvania,18966,Solved,No
293693,Comcast,16-05-15,16-May-15,8:17:04 PM,Customer Care Call,Southaven,Mississippi,38672,Open,No
346868,Data Usage Cap,17-06-15,17-Jun-15,6:12:02 PM,Internet,Southaven,Mississippi,38672,Open,No
350181,Charged for data not actually used,18-06-15,18-Jun-15,5:39:28 PM,Customer Care Call,Southaven,Mississippi,38671,Open,No
350184,Charged for data not actually used,18-06-15,18-Jun-15,5:39:57 PM,Customer Care Call,Southaven,Mississippi,38671,Closed,No
362544,Data overage charges,24-06-15,24-Jun-15,3:59:46 PM,Internet,Southaven,Mississippi,38671,Solved,No
339614,Poor internet,13-06-15,13-Jun-15,10:37:11 PM,Customer Care Call,Southfield,Michigan,48034,Open,No
375943,Speed,30-06-15,30-Jun-15,7:11:06 PM,Internet,Southfield,Michigan,48076,Open,No
261499,billing issues,28-04-15,28-Apr-15,1:31:05 PM,Customer Care Call,Spokane,Washington,99205,Closed,No
270680,"Fraudulent billing, erroneous billing, overbilling",05-03-15,05-Mar-15,4:10:46 PM,Customer Care Call,Spokane,Washington,99201,Closed,No
361098,xfinity customer service,24-06-15,24-Jun-15,9:57:42 AM,Internet,Spokane,Washington,99208,Solved,No
363813,Internet price,25-06-15,25-Jun-15,4:40:33 AM,Customer Care Call,Spokane,Washington,99223,Solved,No
218518,Comcast throttling my high-speed internet,04-05-15,04-May-15,3:24:23 PM,Customer Care Call,Spokane Valley,Washington,99216,Closed,No
375809,Slow internet / Over Charged Billing,30-06-15,30-Jun-15,6:26:09 PM,Internet,Spokane Valley,Washington,99212,Open,Yes
314752,No internet available since a comcast techinitian did an intervention to change plans,30-05-15,30-May-15,8:00:45 AM,Internet,Spring,Texas,77382,Solved,No
352940,Comcast Xfinity Monopoly Abuses,19-06-15,19-Jun-15,6:35:52 PM,Internet,Spring,Texas,77389,Open,No
359794,Comcast Billing Support and Practices,23-06-15,23-Jun-15,6:56:46 PM,Internet,Spring,Texas,77388,Solved,No
364963,Extremely Poor Customer Service,25-06-15,25-Jun-15,1:10:31 PM,Internet,Spring,Texas,77373,Solved,Yes
316650,Interrnet Service,06-01-15,06-Jan-15,12:41:14 PM,Customer Care Call,Spring City,Pennsylvania,19475,Closed,No
244218,Comcast,20-04-15,20-Apr-15,10:19:31 AM,Customer Care Call,Spring Lake,Michigan,49456,Closed,No
256691,Comcast Cable and Internet,25-04-15,25-Apr-15,9:56:34 AM,Internet,Spring Lake,North Carolina,28390,Closed,No
218124,Comcast,04-04-15,04-Apr-15,7:06:05 PM,Customer Care Call,Springfield,Illinois,62704,Closed,No
259189,Comcast,27-04-15,27-Apr-15,2:26:26 PM,Customer Care Call,Springfield,Illinois,62712,Closed,No
283536,Comcast accourt,05-11-15,05-Nov-15,1:39:44 PM,Internet,Springfield,Illinois,62703,Solved,No
318436,availabilty,06-02-15,06-Feb-15,11:04:13 AM,Internet,Springfield,Illinois,62711,Closed,No
338859,Comcast Internet Services,13-06-15,13-Jun-15,11:08:27 AM,Internet,Springfield,Illinois,62703,Solved,No
358498,Unfair billing practices by Comcast Xfinity,23-06-15,23-Jun-15,2:00:31 PM,Internet,Springfield,Illinois,62704,Solved,No
364896,Unfair Billing Practices,25-06-15,25-Jun-15,1:05:19 PM,Internet,Springfield,Illinois,62701,Solved,No
371472,Incorrect Billing of NON-RENTED Equipment,29-06-15,29-Jun-15,6:21:41 AM,Customer Care Call,Springfield,Illinois,62704,Solved,No
242481,paying for hi speed internet 105 mbps,17-04-15,17-Apr-15,9:02:05 PM,Customer Care Call,Springfield,Massachusetts,1128,Closed,No
350035,"Comcast Internet, being charged full price for partial service",18-06-15,18-Jun-15,4:50:42 PM,Internet,Springfield,Oregon,97478,Solved,No
363649,Poor Quality Service and Broken Promises,24-06-15,24-Jun-15,10:54:37 PM,Customer Care Call,Springfield,Oregon,97477,Pending,No
218097,Monthly Rate Confusion & Poor Customer Support,04-04-15,04-Apr-15,6:20:50 PM,Internet,St Augustine,Florida,32080,Closed,No
326114,billing complaint - Comcast digital phone/internet service,06-05-15,06-May-15,6:03:30 PM,Customer Care Call,St Augustine,Florida,32086,Solved,No
357733,Comcast (Xfinity) Internet Service,23-06-15,23-Jun-15,10:52:14 AM,Internet,St Augustine,Florida,32084,Solved,No
340158,Cant cancel internet on Sundays?,14-06-15,14-Jun-15,7:33:20 PM,Customer Care Call,St Cloud,Florida,34772,Solved,No
361572,Internet Speeds,24-06-15,24-Jun-15,12:10:30 PM,Customer Care Call,St Johns,Florida,32259,Solved,No
313370,Comcast - HBO - PS3,29-05-15,29-May-15,12:44:16 PM,Internet,St Paul,Minnesota,55104,Pending,No
369429,Over Charged for Service Never Received,26-06-15,26-Jun-15,9:52:17 PM,Customer Care Call,St. Augustine,Florida,32080,Solved,No
262108,Comcast,28-04-15,28-Apr-15,4:03:22 PM,Customer Care Call,St. Paul,Minnesota,55108,Closed,No
320534,Billing Issues,06-03-15,06-Mar-15,10:55:17 AM,Internet,St. Paul,Minnesota,55116,Closed,No
362731,Internet speeds not as advertised. Bandwith not available as advertised,24-06-15,24-Jun-15,4:38:27 PM,Customer Care Call,St. Paul,Minnesota,55116,Solved,No
376190,Comcast Xfinity Deceptive Billing Practices,30-06-15,30-Jun-15,9:33:20 PM,Customer Care Call,St. Paul,Minnesota,55116,Closed,No
329610,Xfiniti account,06-08-15,06-Aug-15,9:33:54 PM,Customer Care Call,Steamboat Springs,Colorado,80477,Solved,No
297456,Excessive early termination fees due immediately after 10+ years of service,19-05-15,19-May-15,3:45:08 PM,Internet,Stephens City,Virginia,22655,Solved,No
247328,Comcast Complaint,21-04-15,21-Apr-15,1:17:54 PM,Internet,Sterling,Illinois,61081,Closed,Yes
372295,"Comcast Forcing me to purchase cable tv, only want internet",29-06-15,29-Jun-15,1:36:41 PM,Customer Care Call,Sterling,Illinois,61081,Solved,No
262192,installed on 4/26 still not working,28-04-15,28-Apr-15,4:27:34 PM,Customer Care Call,Sterling,Virginia,20166,Closed,No
322413,Comcast / Xfinity Billing Issue,06-03-15,06-Mar-15,10:29:02 PM,Internet,Sterling Heights,Michigan,48312,Solved,No
369649,Xfinity security system,27-06-15,27-Jun-15,8:28:16 AM,Internet,Sterling Heights,Michigan,48310,Solved,No
361383,Billing Overcharging Issues By Comcast,24-06-15,24-Jun-15,11:14:43 AM,Internet,Sterling Hts,Michigan,48310,Pending,No
359099,Internet Speed Cut in Half with no Notification,23-06-15,23-Jun-15,3:55:31 PM,Internet,Stevensville,Michigan,49127,Pending,No
337660,internet access,06-12-15,06-Dec-15,4:23:28 PM,Customer Care Call,Stillwater,Minnesota,55082,Pending,No
327569,Data Caps,06-07-15,06-Jul-15,6:09:44 PM,Internet,Stockbridge,Georgia,30281,Solved,No
362576,Comcast Data Cap,24-06-15,24-Jun-15,4:04:24 PM,Customer Care Call,Stockbridge,Georgia,30281,Pending,No
